Iteration	Posterior	Likelihood	Prior	q_01	q_10	root_frequencies[1]	root_frequencies[2]
25440	-45.52055	-48.48354	2.962995	0.04732896	0.06283146	0.981437	0.0185633
25441	-45.61713	-48.51073	2.893595	0.04732896	0.06724278	0.737151	0.262849
25442	-45.98898	-49.41535	3.426377	0.03105326	0.05545293	0.813844	0.186156
25443	-47.1085	-50.68524	3.576748	0.02524045	0.05545293	0.285722	0.714278
25444	-47.00199	-50.32821	3.32622	0.02524045	0.07112838	0.0414199	0.95858
25445	-46.62612	-48.59137	1.965246	0.03537785	0.1591627	0.91372	0.0862797
25446	-46.73627	-48.81345	2.077181	0.03056013	0.1591627	0.121227	0.878773
25447	-46.23806	-48.54728	2.309212	0.03441924	0.1311104	0.149067	0.850933
25448	-45.94832	-48.76581	2.817485	0.03441924	0.09076812	0.149067	0.850933
25449	-45.89929	-48.42988	2.530588	0.03441924	0.1128863	0.942306	0.0576937
25450	-46.49369	-48.5963	2.102604	0.03425434	0.1492216	0.390276	0.609724
25451	-47.01837	-49.40258	2.384211	0.02374617	0.148002	0.943928	0.0560723
25452	-48.30085	-49.86632	1.565466	0.02374617	0.2240397	0.759162	0.240838
25453	-49.10435	-50.44898	1.344636	0.02374617	0.2457503	0.759162	0.240838
25454	-46.93889	-48.73376	1.794865	0.03392333	0.1776004	0.240838	0.759162
25455	-47.21333	-48.68616	1.472825	0.04002154	0.1953486	0.232372	0.767628
25456	-47.08457	-49.03183	1.947261	0.02708379	0.1790007	0.317998	0.682002
25457	-46.99997	-48.80306	1.803082	0.03290603	0.1790007	0.451568	0.548432
25458	-46.42945	-49.01155	2.582107	0.02893625	0.1193104	0.451568	0.548432
25459	-48.92358	-50.23909	1.315515	0.0252837	0.2443009	0.0759471	0.924053
25460	-46.81846	-48.66889	1.850431	0.03440766	0.1714985	0.154055	0.845945
25461	-46.24292	-47.88094	1.638023	0.05593468	0.1531919	0.154055	0.845945
25462	-46.34804	-48.26932	1.921276	0.04061312	0.1531919	0.803197	0.196803
25463	-45.71654	-48.218	2.501459	0.04061312	0.1047043	0.23391	0.76609
25464	-45.92421	-48.02771	2.103501	0.04301259	0.1332391	0.740611	0.259389
25465	-45.68826	-48.09202	2.403768	0.04023808	0.113041	0.740611	0.259389
25466	-46.24746	-48.15713	1.909665	0.06855404	0.113041	0.259389	0.740611
25467	-45.875	-48.01361	2.138605	0.06206689	0.1030144	0.673985	0.326015
25468	-46.66943	-48.58257	1.913133	0.0355949	0.1634089	0.404931	0.595069
25469	-47.55649	-49.04438	1.487891	0.03410573	0.2060272	0.341991	0.658009
25470	-47.64357	-49.30002	1.656453	0.02720354	0.2060272	0.341991	0.658009
25471	-47.11633	-49.43097	2.314643	0.01808603	0.1704594	0.39957	0.60043
25472	-47.27374	-50.02213	2.748387	0.01904651	0.1294528	0.573496	0.426504
25473	-48.06069	-50.01637	1.955681	0.01590334	0.2117819	0.426504	0.573496
25474	-48.3692	-50.47054	2.101336	0.01132604	0.2176512	0.158501	0.841499
25475	-48.51629	-50.8395	2.323207	0.007703148	0.2176512	0.0640863	0.935914
25476	-48.81054	-51.30963	2.49909	0.005604725	0.2176512	0.33128	0.66872
25477	-48.84828	-52.02482	3.176541	0.001543457	0.2176512	0.232585	0.767415
25478	-47.24008	-51.26286	4.02278	0.00167951	0.1361822	0.232585	0.767415
25479	-47.9379	-51.48963	3.551733	0.003288491	0.1467323	0.767415	0.232585
25480	-47.2045	-50.23428	3.029778	0.005308157	0.1705108	0.147477	0.852523
25481	-48.38598	-51.99547	3.609484	0.006952673	0.1082476	0.172029	0.827971
25482	-49.71269	-53.40409	3.691405	0.009062501	0.09056295	0.342515	0.657485
25483	-48.26652	-51.53162	3.265099	0.009062501	0.1240255	0.986407	0.0135933
25484	-47.61106	-50.72112	3.110063	0.01182075	0.1240255	0.295495	0.704505
25485	-47.23758	-49.9358	2.698224	0.01130936	0.161923	0.525845	0.474155
25486	-47.39958	-50.35428	2.954702	0.009399666	0.1487248	0.64932	0.35068
25487	-47.81616	-49.94198	2.125819	0.01420659	0.2022113	0.404077	0.595923
25488	-50.08092	-51.64703	1.566116	0.01420659	0.2569244	0.645068	0.354932
25489	-49.52667	-50.99439	1.467727	0.01827322	0.2509131	0.565248	0.434752
25490	-49.49613	-50.96386	1.467727	0.01827322	0.2509131	0.382767	0.617233
25491	-49.59835	-51.10811	1.509755	0.0171157	0.2509131	0.617233	0.382767
25492	-47.05934	-49.72353	2.664183	0.02069646	0.1319299	0.152241	0.847759
25493	-46.5948	-49.03613	2.441324	0.02850538	0.1319299	0.802852	0.197148
25494	-45.86683	-48.76984	2.903013	0.03977536	0.07645402	0.197148	0.802852
25495	-45.73739	-47.96509	2.227694	0.05089796	0.1108704	0.0525427	0.947457
25496	-46.4816	-47.95837	1.476769	0.05661546	0.1665963	0.505229	0.494771
25497	-46.90919	-48.0958	1.186617	0.07511647	0.1665963	0.562909	0.437091
25498	-48.19036	-49.03293	0.8425687	0.1000679	0.1665963	0.349477	0.650523
25499	-47.17943	-48.23195	1.052519	0.06325726	0.1957792	0.349477	0.650523
25500	-47.67926	-48.41999	0.740739	0.07801865	0.2041464	0.444619	0.555381
25501	-46.77076	-48.28534	1.51458	0.07801865	0.1340621	0.0668266	0.933173
25502	-47.59552	-49.27682	1.681294	0.02808378	0.2014689	0.933173	0.0668266
25503	-47.43503	-49.2602	1.825177	0.02501403	0.1956618	0.422318	0.577682
25504	-47.35918	-49.02717	1.667989	0.03053663	0.1968927	0.133098	0.866902
25505	-46.92823	-49.30555	2.377322	0.02142434	0.15479	0.133098	0.866902
25506	-47.59847	-49.93556	2.337094	0.01437149	0.1817042	0.989685	0.0103151
25507	-47.34405	-49.73652	2.392466	0.01679832	0.1676829	0.989685	0.0103151
25508	-47.19825	-49.57802	2.379776	0.01713664	0.1676829	0.656785	0.343215
25509	-47.62523	-49.8541	2.228878	0.01351615	0.1953347	0.343215	0.656785
25510	-47.29643	-49.60946	2.313031	0.01603903	0.1776177	0.578318	0.421682
25511	-47.7424	-49.4951	1.752702	0.02428138	0.2045066	0.919807	0.0801934
25512	-47.5697	-49.31413	1.744425	0.02659224	0.1992054	0.926355	0.073645
25513	-47.46436	-49.18491	1.72055	0.02749205	0.1992054	0.286368	0.713632
25514	-47.55456	-49.32168	1.767126	0.02575597	0.1992054	0.734902	0.265098
25515	-47.51261	-49.31907	1.80646	0.02435136	0.1992054	0.350685	0.649315
25516	-48.65267	-49.70572	1.053052	0.03665305	0.2428515	0.177849	0.822151
25517	-48.6909	-49.76213	1.07123	0.03582072	0.2428515	0.639017	0.360983
25518	-48.97519	-50.08913	1.113941	0.03170858	0.2479439	0.828406	0.171594
25519	-47.87723	-48.85702	0.97979	0.05033377	0.2236744	0.107686	0.892314
25520	-46.46254	-47.88673	1.424187	0.06427527	0.1600701	0.892314	0.107686
25521	-47.77667	-48.56733	0.7906591	0.06427527	0.219283	0.956438	0.0435621
25522	-47.31263	-48.2534	0.9407623	0.06925806	0.1974975	0.956438	0.0435621
25523	-45.99496	-47.93272	1.937759	0.06117182	0.1201973	0.0435621	0.956438
25524	-46.01564	-48.31196	2.296315	0.03693575	0.1275312	0.865378	0.134622
25525	-47.91165	-49.06992	1.158269	0.09705973	0.1421221	0.865378	0.134622
25526	-47.87013	-48.70313	0.8329945	0.05869864	0.2239333	0.134622	0.865378
25527	-45.86929	-47.90121	2.031918	0.04617139	0.1341514	0.936403	0.0635965
25528	-45.9589	-48.00403	2.045126	0.04547451	0.1341514	0.052746	0.947254
25529	-46.65792	-48.59457	1.936651	0.03494272	0.1625963	0.052746	0.947254
25530	-46.90882	-48.81918	1.910364	0.03201937	0.1710643	0.688918	0.311082
25531	-47.70729	-48.96607	1.258783	0.09380566	0.1371922	0.593808	0.406192
25532	-45.6514	-47.8251	2.173703	0.05782132	0.1057004	0.967233	0.0327671
25533	-45.8461	-47.73558	1.889478	0.05591208	0.131475	0.967233	0.0327671
25534	-46.39494	-47.91114	1.516196	0.05694324	0.1625395	0.808387	0.191613
25535	-46.41224	-47.92546	1.513223	0.05694324	0.1628069	0.454413	0.545587
25536	-45.83523	-48.0442	2.20897	0.05694324	0.1040955	0.133276	0.866724
25537	-45.8495	-47.87868	2.029176	0.05745229	0.1177356	0.211549	0.788451
25538	-47.06158	-48.1358	1.074218	0.06765754	0.187264	0.684519	0.315481
25539	-48.09929	-48.82249	0.7231948	0.09656077	0.1817526	0.659239	0.340761
25540	-46.7706	-48.03743	1.266829	0.06150227	0.1784094	0.668333	0.331667
25541	-46.71519	-48.09416	1.378969	0.05476783	0.1784094	0.877031	0.122969
25542	-46.2828	-47.97354	1.69074	0.05079943	0.1564504	0.122969	0.877031
25543	-46.6408	-47.97236	1.33156	0.06368374	0.1692778	0.122969	0.877031
25544	-46.73132	-48.00351	1.272197	0.06368374	0.1746997	0.578367	0.421633
25545	-48.48116	-49.33083	0.8496677	0.04745727	0.2415985	0.848099	0.151901
25546	-46.47913	-47.90858	1.429451	0.0609582	0.1643765	0.821065	0.178935
25547	-46.09752	-47.85054	1.753023	0.06316999	0.1329184	0.370661	0.629339
25548	-46.59676	-48.63195	2.03519	0.0752806	0.09542095	0.959684	0.0403163
25549	-46.77562	-48.09835	1.322725	0.0752806	0.1541845	0.136979	0.863021
25550	-46.85922	-49.36416	2.504945	0.02511434	0.1342161	0.742644	0.257356
25551	-47.10592	-49.15058	2.044663	0.02511434	0.1749684	0.599382	0.400618
25552	-47.32272	-50.17594	2.853219	0.01977143	0.1187398	0.54812	0.45188
25553	-47.11889	-49.07704	1.958152	0.02695549	0.1783102	0.601286	0.398714
25554	-46.90073	-49.24864	2.347905	0.02289749	0.1534008	0.142918	0.857082
25555	-46.96725	-49.70905	2.741793	0.02289749	0.1197937	0.0641138	0.935886
25556	-47.54384	-49.70926	2.16542	0.01611179	0.1910779	0.598716	0.401284
25557	-48.21494	-51.60354	3.388596	0.01611179	0.08751841	0.530395	0.469605
25558	-47.70152	-51.06076	3.359234	0.01837289	0.08359493	0.530395	0.469605
25559	-46.06106	-48.42628	2.365227	0.03614318	0.123234	0.124496	0.875504
25560	-45.84388	-48.03347	2.189583	0.05789999	0.1043575	0.202453	0.797547
25561	-45.86274	-47.94337	2.08063	0.05789999	0.1129737	0.121363	0.878637
25562	-45.69059	-48.02065	2.330063	0.04397968	0.1129737	0.3353	0.6647
25563	-46.82228	-48.43241	1.610124	0.04215275	0.178519	0.714381	0.285619
25564	-45.68563	-47.92269	2.237056	0.05189539	0.1087199	0.285619	0.714381
25565	-45.85563	-48.76644	2.910809	0.04206883	0.07277332	0.253385	0.746615
25566	-45.42826	-48.14273	2.714474	0.04323871	0.08480204	0.795968	0.204032
25567	-45.82632	-48.04539	2.21907	0.04323871	0.1231907	0.243434	0.756566
25568	-47.74336	-48.78696	1.043599	0.04970491	0.218582	0.650899	0.349101
25569	-46.93378	-48.19164	1.257858	0.05593669	0.1877992	0.558174	0.441826
25570	-46.45417	-49.21652	2.762346	0.05614664	0.0656318	0.142352	0.857648
25571	-46.38851	-48.50747	2.118951	0.07032185	0.09468306	0.560232	0.439768
25572	-46.46832	-48.64147	2.173153	0.07032185	0.09064949	0.472691	0.527309
25573	-45.8865	-47.84996	1.963459	0.06021189	0.1193727	0.488761	0.511239
25574	-45.92769	-47.89115	1.963459	0.06021189	0.1193727	0.242959	0.757041
25575	-45.66519	-47.80161	2.136426	0.05011503	0.1193727	0.711016	0.288984
25576	-45.53999	-48.17267	2.632678	0.05083344	0.08053088	0.770558	0.229442
25577	-45.5245	-48.15717	2.632678	0.05083344	0.08053088	0.803694	0.196306
25578	-45.92192	-49.08786	3.165939	0.02938433	0.07454629	0.893836	0.106164
25579	-46.06101	-49.22695	3.165939	0.02938433	0.07454629	0.647108	0.352892
25580	-47.86241	-51.16107	3.298651	0.008839503	0.1224302	0.492076	0.507924
25581	-49.27335	-52.92326	3.649909	0.008839503	0.09471082	0.0847458	0.915254
25582	-47.26	-50.65502	3.395024	0.02092605	0.07513485	0.44801	0.55199
25583	-47.03399	-50.42283	3.388846	0.02092605	0.07555573	0.880631	0.119369
25584	-47.24171	-50.00267	2.760956	0.02092605	0.1232244	0.968172	0.0318279
25585	-46.9879	-50.4096	3.421706	0.02092605	0.07332926	0.968172	0.0318279
25586	-47.27427	-51.19327	3.918995	0.02092605	0.0436885	0.982182	0.0178183
25587	-47.29463	-50.99419	3.699564	0.01965864	0.05824628	0.958691	0.0413093
25588	-47.31168	-51.01124	3.699564	0.01965864	0.05824628	0.934306	0.0656936
25589	-46.82465	-49.54565	2.721003	0.02447722	0.1177311	0.0656936	0.934306
25590	-47.04796	-48.91263	1.864672	0.03122372	0.1769895	0.928037	0.0719629
25591	-45.74208	-48.27685	2.534772	0.03658151	0.1087414	0.864636	0.135364
25592	-45.79795	-48.55157	2.753623	0.03457026	0.09527405	0.523867	0.476133
25593	-45.4101	-47.90885	2.49875	0.04456826	0.09887158	0.983319	0.016681
25594	-45.49104	-47.92243	2.431399	0.04323087	0.1060947	0.983319	0.016681
25595	-45.45838	-48.46064	3.002264	0.03683173	0.07392633	0.983319	0.016681
25596	-45.70518	-47.7744	2.069214	0.05395651	0.119323	0.706167	0.293833
25597	-45.8858	-48.2221	2.336299	0.05818441	0.0928128	0.293833	0.706167
25598	-47.55463	-49.47074	1.916114	0.08608265	0.0928128	0.646196	0.353804
25599	-46.65629	-49.00285	2.346553	0.06943543	0.07917583	0.395843	0.604157
25600	-46.32857	-48.02675	1.698173	0.06943543	0.1293068	0.151755	0.848245
25601	-45.94005	-47.86027	1.920219	0.05234651	0.1340903	0.0474307	0.952569
25602	-46.31966	-48.1966	1.876936	0.04258806	0.1536093	0.136314	0.863686
25603	-46.27194	-47.87191	1.599972	0.05791576	0.1536093	0.162217	0.837783
25604	-46.57675	-47.98271	1.405965	0.05791576	0.171049	0.715843	0.284157
25605	-46.27556	-47.83802	1.562463	0.06109551	0.1523021	0.665937	0.334063
25606	-46.55338	-47.92432	1.370939	0.06585142	0.1626249	0.657719	0.342281
25607	-45.43408	-47.87223	2.438152	0.04529683	0.1024562	0.991046	0.00895366
25608	-45.93575	-48.88791	2.952159	0.03161392	0.08569109	0.541284	0.458716
25609	-45.69162	-48.01186	2.320243	0.04337518	0.1147111	0.458716	0.541284
25610	-46.53412	-49.22603	2.691913	0.02688848	0.1147111	0.875387	0.124613
25611	-46.95422	-48.75379	1.799569	0.03336773	0.1783396	0.140786	0.859214
25612	-46.76418	-48.31368	1.549496	0.0453662	0.1783396	0.26693	0.73307
25613	-46.80266	-48.39746	1.594797	0.04302593	0.1783396	0.661756	0.338244
25614	-47.04736	-48.81683	1.769466	0.03309681	0.1817001	0.47684	0.52316
25615	-46.96126	-48.6422	1.680944	0.03706472	0.1817001	0.264902	0.735098
25616	-47.24348	-49.3234	2.079916	0.021452	0.1817001	0.527416	0.472584
25617	-48.55382	-50.40652	1.8527	0.01549746	0.2233068	0.682034	0.317966
25618	-47.53234	-49.82501	2.292669	0.01321769	0.1906108	0.382203	0.617797
25619	-47.44907	-49.74869	2.299613	0.01306702	0.1906108	0.165946	0.834054
25620	-47.18417	-48.85236	1.668192	0.03334284	0.1906108	0.066586	0.933414
25621	-47.8803	-49.27098	1.390678	0.03334284	0.2170462	0.502691	0.497309
25622	-46.14432	-48.245	2.100686	0.03930069	0.1398858	0.753257	0.246743
25623	-47.02291	-49.14638	2.123476	0.02382702	0.1711123	0.288166	0.711834
25624	-47.02718	-49.67087	2.643691	0.02005191	0.1354519	0.023277	0.976723
25625	-47.20548	-49.42016	2.214674	0.02138974	0.1695048	0.942141	0.0578591
25626	-46.72573	-48.52244	1.796708	0.03786149	0.1695048	0.595487	0.404513
25627	-46.59586	-48.26736	1.671499	0.04403705	0.1695048	0.0719221	0.928078
25628	-46.34316	-47.99391	1.650756	0.06895428	0.1339318	0.0719221	0.928078
25629	-46.72773	-48.23689	1.509159	0.07850062	0.1339318	0.798336	0.201664
25630	-46.01214	-47.78199	1.769855	0.06137931	0.1339318	0.798336	0.201664
25631	-47.3028	-49.24649	1.943683	0.02361025	0.1883032	0.417854	0.582146
25632	-46.98388	-49.06891	2.085034	0.02457581	0.1726601	0.0280918	0.971908
25633	-47.15408	-49.46906	2.314984	0.01741087	0.1726601	0.419962	0.580038
25634	-47.38722	-49.7301	2.342871	0.01666506	0.1726601	0.984425	0.0155755
25635	-47.40343	-49.58482	2.181396	0.01666506	0.1875855	0.440231	0.559769
25636	-46.59712	-49.15027	2.553149	0.02751501	0.1247114	0.322367	0.677633
25637	-46.02778	-48.3565	2.328718	0.03700307	0.1247114	0.261456	0.738544
25638	-46.06352	-47.88353	1.820011	0.0510557	0.1446722	0.371077	0.628923
25639	-45.76609	-47.82311	2.057021	0.048085	0.1290174	0.947333	0.0526675
25640	-46.20956	-48.02551	1.815949	0.04713977	0.1512786	0.144729	0.855271
25641	-47.6074	-48.94944	1.342036	0.09230409	0.1318252	0.68152	0.31848
25642	-47.08052	-49.69352	2.613001	0.02237278	0.1318252	0.879869	0.120131
25643	-47.4579	-49.65264	2.194736	0.01752321	0.1833622	0.879869	0.120131
25644	-47.28937	-49.49467	2.205304	0.01752321	0.1823815	0.431257	0.568743
25645	-47.14554	-49.15989	2.014354	0.023369	0.1823815	0.119844	0.880156
25646	-47.3699	-48.2999	0.9299926	0.08095851	0.1823815	0.779041	0.220959
25647	-46.06677	-47.93909	1.872326	0.06623405	0.1189677	0.730946	0.269054
25648	-46.22433	-48.6404	2.41607	0.06623405	0.07777621	0.923175	0.0768251
25649	-45.88736	-48.73925	2.851894	0.04373786	0.07452912	0.173434	0.826566
25650	-45.50274	-48.21126	2.708519	0.04936897	0.07709376	0.826566	0.173434
25651	-46.66549	-49.34177	2.676284	0.06638454	0.06062038	0.826566	0.173434
25652	-45.67719	-48.06805	2.390855	0.05205893	0.09659025	0.312864	0.687136
25653	-46.20276	-48.11134	1.908583	0.06858227	0.1130931	0.501124	0.498876
25654	-46.57212	-48.08278	1.510669	0.07335581	0.1402413	0.0716065	0.928394
25655	-46.06209	-48.01779	1.955693	0.06502981	0.1137398	0.382175	0.617825
25656	-46.1963	-47.86329	1.666991	0.06218134	0.1416365	0.00261462	0.997385
25657	-45.81752	-48.07327	2.255742	0.06218134	0.09394733	0.987091	0.0129092
25658	-45.83641	-48.54143	2.705021	0.03852788	0.09247507	0.0347226	0.965277
25659	-45.67449	-47.73722	2.062733	0.05518723	0.118124	0.956391	0.0436092
25660	-47.84334	-48.55925	0.7159069	0.08798365	0.1932168	0.0436092	0.956391
25661	-47.05114	-48.1324	1.081257	0.07524819	0.1760323	0.956391	0.0436092
25662	-47.10403	-48.17067	1.066637	0.07624664	0.1760323	0.246032	0.753968
25663	-46.6363	-48.3572	1.720901	0.04156994	0.1694379	0.246032	0.753968
25664	-46.98775	-48.49321	1.505463	0.08197644	0.1300503	0.0992452	0.900755
25665	-46.15375	-47.85902	1.70527	0.06533922	0.1340577	0.609789	0.390211
25666	-46.64597	-48.92539	2.279413	0.07240257	0.08073986	0.819363	0.180637
25667	-47.19661	-49.69839	2.501773	0.07240257	0.06580532	0.503015	0.496985
25668	-45.4971	-48.36329	2.866187	0.04210146	0.07574932	0.726745	0.273255
25669	-45.87531	-48.89283	3.017513	0.03999715	0.06848863	0.339562	0.660438
25670	-45.36339	-48.07647	2.713077	0.04404635	0.08377502	0.94522	0.0547804
25671	-47.01326	-50.17689	3.163633	0.04683833	0.0514479	0.0102132	0.989787
25672	-46.36392	-48.03094	1.66702	0.04900968	0.1614603	0.989787	0.0102132
25673	-46.05014	-48.70635	2.656212	0.03339415	0.1047942	0.0663872	0.933613
25674	-45.98344	-48.6288	2.64536	0.03339415	0.1056424	0.360382	0.639618
25675	-45.90536	-48.56085	2.655487	0.04889073	0.08139578	0.0433297	0.95667
25676	-45.56632	-47.77967	2.213353	0.04899679	0.1147716	0.95667	0.0433297
25677	-45.69205	-47.9054	2.213353	0.04899679	0.1147716	0.291918	0.708082
25678	-48.25391	-50.10802	1.854107	0.09201635	0.09139951	0.113307	0.886693
25679	-46.44247	-47.91466	1.472191	0.06941575	0.1487406	0.862238	0.137762
25680	-46.63434	-47.97687	1.342526	0.06905395	0.1607312	0.124114	0.875886
25681	-46.27617	-48.1562	1.880036	0.06905395	0.114809	0.220866	0.779134
25682	-46.2841	-48.39831	2.114211	0.03718458	0.1425767	0.135451	0.864549
25683	-45.95133	-48.28502	2.333685	0.03718458	0.1239758	0.806257	0.193743
25684	-45.76224	-48.51159	2.749355	0.03718458	0.09130406	0.298085	0.701915
25685	-45.64927	-47.95235	2.303076	0.04957524	0.1067885	0.298085	0.701915
25686	-46.42481	-48.53109	2.106285	0.07120737	0.0946296	0.625897	0.374103
25687	-46.26555	-48.09274	1.827193	0.07120737	0.1164403	0.933386	0.0666139
25688	-46.36438	-47.96405	1.599671	0.07120737	0.1353687	0.933386	0.0666139
25689	-46.15711	-47.84384	1.686736	0.06623585	0.1344409	0.933386	0.0666139
25690	-45.8074	-48.36231	2.554911	0.03520839	0.1095362	0.933386	0.0666139
25691	-46.31129	-48.49573	2.184433	0.03520839	0.1402423	0.965309	0.034691
25692	-45.57885	-47.96415	2.385308	0.04234508	0.1111213	0.921403	0.0785968
25693	-45.93448	-49.16728	3.232791	0.04234508	0.05243264	0.613987	0.386013
25694	-45.75671	-48.76718	3.010467	0.04234508	0.06588235	0.509475	0.490525
25695	-45.6994	-48.06694	2.367545	0.0482529	0.1036371	0.0707137	0.929286
25696	-46.53811	-48.88376	2.345644	0.03005949	0.1367447	0.459209	0.540791
25697	-45.76973	-47.99471	2.224981	0.04287327	0.1232958	0.721232	0.278768
25698	-45.59087	-48.59759	3.006723	0.03725465	0.07301246	0.729782	0.270218
25699	-45.63073	-48.53716	2.906433	0.0421096	0.07301246	0.546969	0.453031
25700	-45.61839	-48.28604	2.667657	0.0421096	0.08982229	0.370717	0.629283
25701	-46.64618	-48.93416	2.287982	0.06895394	0.08382543	0.141162	0.858838
25702	-46.00051	-48.14955	2.149044	0.06407188	0.09974174	0.577614	0.422386
25703	-47.05515	-48.96267	1.907517	0.08017031	0.09974174	0.313773	0.686227
25704	-45.70495	-47.94646	2.241513	0.05836903	0.09974174	0.779331	0.220669
25705	-46.22728	-48.21647	1.989193	0.06968174	0.1053753	0.743515	0.256485
25706	-46.18902	-48.14484	1.955823	0.06968174	0.1079971	0.897307	0.102693
25707	-47.89803	-48.55847	0.6604367	0.07270562	0.2193614	0.927109	0.0728906
25708	-46.48737	-48.38065	1.89328	0.07224416	0.1098877	0.0974392	0.902561
25709	-46.71437	-48.10949	1.395114	0.07690707	0.1457324	0.972669	0.0273307
25710	-46.77426	-48.17455	1.400293	0.07690707	0.1452812	0.0273307	0.972669
25711	-46.42311	-47.92247	1.499359	0.07023249	0.1452812	0.964887	0.0351127
25712	-45.50455	-47.81991	2.315368	0.04694539	0.1096402	0.970565	0.0294347
25713	-45.99648	-47.97236	1.975881	0.04694539	0.1376924	0.0294347	0.970565
25714	-45.99518	-47.92007	1.924893	0.06092614	0.1215813	0.0294347	0.970565
25715	-46.63102	-48.08418	1.45316	0.07584816	0.1420335	0.970565	0.0294347
25716	-47.29451	-48.25805	0.9635332	0.07974346	0.1808798	0.970565	0.0294347
25717	-47.42505	-48.29592	0.8708717	0.07541389	0.1954018	0.390924	0.609076
25718	-46.68702	-48.02594	1.338916	0.07317995	0.1555023	0.515692	0.484308
