Iteration	Posterior	Likelihood	Prior	q_01	q_10	root_frequencies[1]	root_frequencies[2]
49332	-47.57684	-51.56637	3.989537	0.02231996	0.03807076	0.629874	0.370126
49333	-46.84305	-50.51691	3.673862	0.02231996	0.05474332	0.952107	0.0478931
49334	-46.33926	-49.8297	3.490432	0.0260027	0.05935082	0.874629	0.125371
49335	-45.83857	-48.61295	2.774378	0.03387851	0.09489163	0.508057	0.491943
49336	-45.86148	-48.50865	2.647174	0.0357924	0.10131	0.237901	0.762099
49337	-45.73658	-48.07655	2.33997	0.05144202	0.10131	0.0707375	0.929263
49338	-45.67287	-47.7711	2.098229	0.05144202	0.120557	0.804503	0.195497
49339	-45.64668	-48.4216	2.774921	0.03736168	0.08914222	0.5502	0.4498
49340	-46.16121	-48.55139	2.390184	0.03365597	0.1257796	0.814742	0.185258
49341	-46.62602	-48.19946	1.573438	0.04726874	0.1728495	0.814742	0.185258
49342	-46.29627	-47.91809	1.621822	0.05437852	0.1569931	0.185258	0.814742
49343	-46.96296	-48.59269	1.629732	0.08135569	0.1204554	0.185258	0.814742
49344	-46.05655	-47.80489	1.748344	0.06013999	0.1374859	0.466343	0.533657
49345	-46.07844	-47.8029	1.72446	0.06013999	0.1395358	0.512175	0.487825
49346	-45.61369	-48.12386	2.510164	0.04338627	0.09975341	0.353685	0.646315
49347	-47.92143	-51.74992	3.828492	0.02405897	0.04346068	0.187979	0.812021
49348	-46.69976	-50.21552	3.515761	0.03562919	0.04466555	0.295225	0.704775
49349	-47.31272	-50.74096	3.42824	0.05077515	0.03447659	0.295225	0.704775
49350	-45.76895	-48.48808	2.719132	0.03442522	0.09813199	0.704775	0.295225
49351	-46.51469	-49.18112	2.666429	0.02719159	0.1161207	0.971608	0.0283919
49352	-47.69648	-50.97315	3.276663	0.01866451	0.08882152	0.243666	0.756334
49353	-46.82039	-49.82349	3.003095	0.02399576	0.09664135	0.243666	0.756334
49354	-45.64412	-48.48971	2.845591	0.03478022	0.08811078	0.811695	0.188305
49355	-45.9587	-48.32029	2.36159	0.03771019	0.1207476	0.188305	0.811695
49356	-46.08734	-47.79382	1.706479	0.05720372	0.1453025	0.811695	0.188305
49357	-46.05894	-47.90642	1.847479	0.04912987	0.1453025	0.694972	0.305028
49358	-46.10718	-47.93339	1.826201	0.04912987	0.1471592	0.435435	0.564565
49359	-45.65711	-48.34934	2.692233	0.03873524	0.09310331	0.435435	0.564565
49360	-45.95188	-48.26416	2.312279	0.03873524	0.1230252	0.165529	0.834471
49361	-45.48212	-48.16594	2.683822	0.03873524	0.09373128	0.938271	0.0617288
49362	-46.43859	-49.5642	3.125614	0.02958494	0.07695781	0.0617288	0.938271
49363	-46.98451	-49.67275	2.688244	0.02332783	0.1231478	0.938271	0.0617288
49364	-47.47629	-49.38361	1.90732	0.02332783	0.1924889	0.855309	0.144691
49365	-46.96337	-49.31519	2.351813	0.02332783	0.1519269	0.53312	0.46688
49366	-46.71579	-50.1733	3.457508	0.02479181	0.06345934	0.53312	0.46688
49367	-45.86086	-48.9096	3.048742	0.03897154	0.06783868	0.385682	0.614318
49368	-45.72147	-48.33072	2.609257	0.04916169	0.08432895	0.279767	0.720233
49369	-45.65014	-48.45364	2.803497	0.0410179	0.08161363	0.409184	0.590816
49370	-46.38609	-49.83571	3.449617	0.04044198	0.04282153	0.471085	0.528915
49371	-46.18317	-49.63279	3.449617	0.04044198	0.04282153	0.621046	0.378954
49372	-46.00407	-49.50531	3.501238	0.03796024	0.04282153	0.798672	0.201328
49373	-46.3013	-49.68141	3.380112	0.04936606	0.03783726	0.836099	0.163901
49374	-47.77297	-51.46862	3.695644	0.05739987	0.02020331	0.666663	0.333337
49375	-47.87838	-51.71137	3.832997	0.04933505	0.02030117	0.331811	0.668189
49376	-48.77356	-52.14541	3.371849	0.06305086	0.02821407	0.21122	0.78878
49377	-46.01922	-49.48058	3.461365	0.04065692	0.04200831	0.78878	0.21122
49378	-47.19332	-50.08577	2.892453	0.06701794	0.04757789	0.784527	0.215473
49379	-46.67896	-49.11678	2.437823	0.0661675	0.07635051	0.118226	0.881774
49380	-46.66107	-49.37842	2.717352	0.0661675	0.05832936	0.909893	0.090107
49381	-45.40963	-48.34586	2.936232	0.04282866	0.07008201	0.946403	0.0535974
49382	-46.42953	-49.46379	3.034258	0.05206112	0.05341153	0.369878	0.630122
49383	-46.19972	-49.40162	3.2019	0.04304224	0.05341153	0.369878	0.630122
49384	-47.44401	-51.39684	3.952834	0.02954129	0.03092014	0.370281	0.629719
49385	-46.72828	-50.69813	3.969853	0.02954129	0.03022255	0.856225	0.143775
49386	-47.86984	-52.01349	4.143658	0.02823158	0.02486663	0.369077	0.630923
49387	-47.22176	-51.27559	4.053834	0.02827694	0.02815944	0.624535	0.375465
49388	-46.80713	-50.39863	3.591506	0.04040843	0.03601878	0.375465	0.624535
49389	-46.89999	-50.55008	3.650096	0.03760051	0.03601878	0.342798	0.657202
49390	-46.90082	-50.40843	3.507614	0.03760051	0.04288635	0.214857	0.785143
49391	-46.95703	-50.35695	3.399916	0.0536208	0.03351726	0.60539	0.39461
49392	-46.17785	-49.19265	3.014801	0.0536208	0.05296179	0.683961	0.316039
49393	-46.18476	-49.10535	2.920591	0.05513427	0.05693516	0.637666	0.362334
49394	-45.73118	-47.97338	2.242194	0.04961747	0.1115513	0.042772	0.957228
49395	-45.89213	-47.77492	1.882793	0.05264	0.1368408	0.971983	0.0280172
49396	-46.14738	-47.86457	1.717191	0.06252919	0.1368408	0.0752058	0.924794
49397	-48.39689	-48.81612	0.4192301	0.09115399	0.2174052	0.169152	0.830848
49398	-47.69464	-48.57433	0.8796923	0.0599488	0.2174052	0.401759	0.598241
49399	-47.87161	-48.53674	0.6651242	0.07374949	0.2174052	0.62072	0.37928
49400	-47.73396	-48.859	1.125045	0.04595979	0.2174052	0.405815	0.594185
49401	-47.7043	-48.55776	0.8534611	0.06156088	0.2174052	0.594185	0.405815
49402	-45.92844	-48.00344	2.075006	0.06156088	0.108635	0.349177	0.650823
49403	-46.86649	-48.04425	1.177765	0.06935298	0.1752689	0.645303	0.354697
49404	-46.56658	-47.96508	1.398505	0.06935298	0.1553283	0.158334	0.841666
49405	-45.87643	-47.90764	2.031212	0.0461416	0.1342591	0.881095	0.118905
49406	-45.63972	-47.98635	2.346625	0.0461416	0.1083607	0.330858	0.669142
49407	-46.4522	-47.97303	1.520839	0.05495161	0.1651694	0.186666	0.813334
49408	-46.67631	-48.03803	1.361719	0.05751213	0.175716	0.429053	0.570947
49409	-45.83945	-47.75281	1.913361	0.05583775	0.1295697	0.789535	0.210465
49410	-46.29731	-49.17152	2.874208	0.05366807	0.06127636	0.319402	0.680598
49411	-46.70033	-49.03656	2.336239	0.06860976	0.08078037	0.137626	0.862374
49412	-47.013	-49.4605	2.447501	0.06860976	0.07313036	0.0215022	0.978498
49413	-45.69419	-48.08424	2.390049	0.05875136	0.08815806	0.961039	0.0389613
49414	-46.23485	-48.58064	2.345796	0.06744602	0.0813684	0.961039	0.0389613
49415	-45.77403	-48.32616	2.552135	0.03568335	0.1089225	0.933835	0.0661654
49416	-46.51291	-48.08248	1.569579	0.04999987	0.168639	0.730016	0.269984
49417	-47.00237	-48.14676	1.144391	0.07646267	0.168639	0.180294	0.819706
49418	-46.69773	-47.97215	1.27441	0.06778446	0.168639	0.921591	0.0784092
49419	-46.94084	-48.16925	1.228407	0.07777499	0.1593452	0.0881342	0.911866
49420	-46.78963	-48.97453	2.184897	0.07420521	0.0855579	0.55321	0.44679
49421	-45.6181	-47.88733	2.269229	0.05264983	0.1051456	0.55321	0.44679
49422	-46.63131	-48.61904	1.987725	0.03439825	0.1591125	0.289897	0.710103
49423	-46.04257	-48.17319	2.130623	0.06560642	0.09930146	0.710103	0.289897
49424	-45.64232	-48.06202	2.419694	0.04404104	0.1057739	0.318342	0.681658
49425	-46.02509	-47.87145	1.846362	0.06245344	0.1260406	0.318342	0.681658
49426	-46.61083	-47.95675	1.345915	0.06245344	0.1697593	0.681658	0.318342
49427	-45.68436	-47.87165	2.187295	0.04539699	0.1223705	0.951639	0.0483605
49428	-46.03728	-47.81937	1.782086	0.05909854	0.1360639	0.251952	0.748048
49429	-47.18328	-49.38076	2.197481	0.07868363	0.08002657	0.748048	0.251952
49430	-46.29496	-48.08659	1.79163	0.06950797	0.1214466	0.241328	0.758672
49431	-47.44983	-48.9268	1.476973	0.08994232	0.1232171	0.907564	0.0924364
49432	-49.44177	-51.88924	2.447466	0.08994232	0.05391847	0.536671	0.463329
49433	-46.70709	-49.58465	2.877559	0.06080251	0.05391847	0.536671	0.463329
49434	-45.90698	-48.20483	2.297849	0.06080251	0.09246982	0.534797	0.465203
49435	-46.70962	-49.42033	2.71071	0.06080251	0.0640047	0.182269	0.817731
49436	-46.0133	-48.93882	2.925518	0.04834511	0.0640047	0.350386	0.649614
49437	-45.89777	-48.13345	2.235675	0.04152834	0.1246256	0.109845	0.890155
49438	-45.6882	-48.11042	2.422215	0.04281587	0.1074578	0.239054	0.760946
49439	-45.64806	-48.24228	2.594218	0.0524526	0.08121723	0.627022	0.372978
49440	-46.57066	-50.04377	3.473107	0.04410018	0.03810834	0.481679	0.518321
49441	-46.23362	-49.77873	3.54511	0.03887098	0.03969498	0.664592	0.335408
49442	-46.399	-49.37477	2.975767	0.05314951	0.05570085	0.369039	0.630961
49443	-45.68819	-48.30377	2.615583	0.05490468	0.07676939	0.808057	0.191943
49444	-46.69201	-48.08543	1.393419	0.05490468	0.1768621	0.0432129	0.956787
49445	-47.23121	-48.41165	1.180438	0.08562122	0.153722	0.956787	0.0432129
49446	-46.604	-47.98119	1.377189	0.07196107	0.153722	0.786287	0.213713
49447	-46.05733	-47.86742	1.810088	0.06386145	0.1271919	0.49201	0.50799
49448	-46.197	-48.19192	1.994922	0.06825481	0.1066365	0.513259	0.486741
49449	-45.94945	-48.01791	2.068467	0.06354988	0.1066365	0.614354	0.385646
49450	-45.59221	-48.07299	2.480783	0.04041658	0.1066365	0.809935	0.190065
49451	-46.89712	-48.59332	1.696199	0.03791597	0.1786074	0.524386	0.475614
49452	-46.04205	-48.32688	2.284836	0.03791597	0.1267379	0.0325297	0.96747
49453	-45.70109	-48.23805	2.536957	0.05431007	0.08298092	0.605489	0.394511
49454	-45.78789	-48.46124	2.673345	0.05018432	0.07850562	0.326844	0.673156
49455	-45.99662	-48.49277	2.496143	0.06054779	0.07850562	0.663847	0.336153
49456	-46.2365	-48.73265	2.496143	0.06054779	0.07850562	0.228627	0.771373
49457	-46.47131	-49.62988	3.158574	0.02742161	0.07850562	0.250129	0.749871
49458	-47.12631	-50.56292	3.436612	0.02324187	0.06764781	0.250129	0.749871
49459	-45.65438	-48.33913	2.684748	0.03653402	0.09719733	0.724205	0.275795
49460	-45.65787	-48.76468	3.106809	0.03653402	0.06743881	0.724205	0.275795
49461	-46.09151	-48.38359	2.292081	0.03653402	0.1286138	0.371145	0.628855
49462	-45.6263	-47.9221	2.295805	0.05209832	0.1038299	0.470786	0.529214
49463	-45.65652	-47.95438	2.297862	0.04908711	0.1078977	0.272668	0.727332
49464	-46.8534	-48.36611	1.512703	0.07999739	0.1318119	0.288551	0.711449
49465	-47.23235	-48.24345	1.011102	0.07999739	0.1761575	0.851864	0.148136
49466	-46.84872	-48.59299	1.744266	0.03691341	0.1761575	0.111157	0.888843
49467	-46.84529	-48.58956	1.744266	0.03691341	0.1761575	0.0433114	0.956689
49468	-46.88619	-48.1141	1.227917	0.05959167	0.1848995	0.956689	0.0433114
49469	-47.04598	-48.45028	1.404305	0.04573536	0.1911943	0.0433114	0.956689
49470	-47.05876	-48.46307	1.404305	0.04573536	0.1911943	0.668167	0.331833
49471	-50.02089	-50.50142	0.4805305	0.04573536	0.2819251	0.529393	0.470607
49472	-50.0676	-50.59426	0.5266622	0.04334143	0.2819251	0.179193	0.820807
49473	-47.67765	-48.67735	0.9997051	0.05302425	0.2171191	0.101939	0.898061
49474	-47.89933	-49.39097	1.491639	0.02911806	0.2171191	0.0741688	0.925831
49475	-48.09729	-49.91181	1.814515	0.01819685	0.2171191	0.138428	0.861572
49476	-47.25936	-49.94107	2.681711	0.0170445	0.1412353	0.678284	0.321716
49477	-47.41705	-50.34649	2.929442	0.0135418	0.132299	0.453723	0.546277
49478	-47.04382	-49.78057	2.736752	0.0120606	0.1550703	0.215252	0.784748
49479	-47.10427	-50.10482	3.000546	0.007493867	0.156035	0.228306	0.771694
49480	-47.20016	-49.88319	2.683034	0.01414424	0.1512917	0.566541	0.433459
49481	-47.12187	-49.68488	2.563015	0.01713664	0.1512917	0.52398	0.47602
49482	-47.44795	-49.74607	2.298125	0.01483933	0.1834844	0.645491	0.354509
49483	-47.44211	-49.74024	2.298125	0.01483933	0.1834844	0.631707	0.368293
49484	-47.38569	-50.05595	2.670259	0.009632337	0.1729582	0.515625	0.484375
49485	-47.17895	-50.09394	2.914993	0.006235667	0.1729582	0.0759255	0.924074
49486	-47.26382	-50.55253	3.288706	0.004861036	0.1515567	0.361652	0.638348
49487	-47.15082	-50.00537	2.854549	0.01056757	0.1515567	0.361652	0.638348
49488	-47.08239	-50.10278	3.020392	0.007915034	0.1515567	0.199256	0.800744
49489	-47.05045	-49.86183	2.811382	0.0103708	0.1563531	0.199256	0.800744
49490	-47.93356	-50.99541	3.061855	0.006669677	0.1563531	0.967488	0.0325125
49491	-47.9407	-50.55338	2.612679	0.006669677	0.1976407	0.287195	0.712805
49492	-48.07503	-51.59386	3.518832	0.006202216	0.1206358	0.552738	0.447262
49493	-47.51413	-50.15691	2.64278	0.009922144	0.1739035	0.695166	0.304834
49494	-47.76098	-50.12772	2.366734	0.01095031	0.194207	0.499098	0.500902
49495	-47.71523	-49.92141	2.206177	0.01430405	0.194207	0.700605	0.299395
49496	-47.47603	-50.0188	2.542771	0.009155441	0.1874451	0.16963	0.83037
49497	-47.72322	-50.2381	2.514877	0.009970403	0.185459	0.70394	0.29606
49498	-47.29938	-50.49817	3.198792	0.006519952	0.145401	0.400513	0.599487
49499	-47.42397	-50.41978	2.99581	0.0103068	0.14051	0.599487	0.400513
49500	-48.68784	-50.80703	2.119192	0.0103068	0.221284	0.441075	0.558925
49501	-47.43187	-49.91032	2.478446	0.0105364	0.185857	0.234833	0.765167
49502	-47.82037	-50.24075	2.420387	0.0105364	0.1912866	0.695884	0.304116
49503	-47.18556	-49.88291	2.697347	0.01770492	0.1377985	0.417903	0.582097
49504	-45.9661	-48.69689	2.730792	0.03432407	0.09741935	0.102979	0.897021
49505	-46.55595	-48.61398	2.058031	0.03440893	0.1528402	0.86066	0.13934
49506	-46.04045	-48.5993	2.558853	0.03255677	0.1140534	0.901217	0.0987828
49507	-45.72995	-48.12479	2.39484	0.04005904	0.1140534	0.610527	0.389473
49508	-46.27631	-48.30395	2.027648	0.0390308	0.1467067	0.740897	0.259103
49509	-45.92095	-48.44587	2.524929	0.03563917	0.1111617	0.325753	0.674247
49510	-45.94309	-48.37701	2.433923	0.03563917	0.1185027	0.768332	0.231668
49511	-45.85299	-48.64098	2.787988	0.03563917	0.09093592	0.231668	0.768332
49512	-45.76396	-48.64337	2.879416	0.03563917	0.08428714	0.443047	0.556953
49513	-46.1086	-48.03026	1.921656	0.04528297	0.1450871	0.443047	0.556953
49514	-46.07625	-47.87094	1.794687	0.05221535	0.1450871	0.309144	0.690856
49515	-47.18002	-48.46858	1.288565	0.08491753	0.1450871	0.213068	0.786932
49516	-46.77236	-48.22229	1.449931	0.0495614	0.1803348	0.863926	0.136074
49517	-45.57435	-48.03913	2.464777	0.0495614	0.09438682	0.492467	0.507533
49518	-46.24782	-48.37737	2.129558	0.06988302	0.09438682	0.963827	0.0361734
49519	-46.43789	-47.945	1.507109	0.06820834	0.1473013	0.0285779	0.971422
49520	-46.09076	-47.89999	1.809227	0.06399542	0.1270863	0.263131	0.736869
49521	-46.54572	-48.01577	1.470043	0.05459216	0.1703378	0.557307	0.442693
49522	-46.85158	-48.04935	1.197774	0.07159341	0.1703378	0.418848	0.581152
49523	-46.18764	-48.68234	2.494696	0.06137928	0.07767078	0.411959	0.588041
49524	-46.45491	-49.34276	2.887855	0.05333547	0.06079193	0.185432	0.814568
49525	-45.6361	-47.87884	2.242742	0.05712166	0.1012477	0.882843	0.117157
49526	-45.84349	-48.08624	2.242742	0.05712166	0.1012477	0.155869	0.844131
49527	-45.68917	-47.86355	2.174382	0.05712166	0.1065656	0.720973	0.279027
49528	-46.86202	-48.29491	1.432887	0.0797233	0.1389471	0.261494	0.738506
49529	-46.61499	-47.94538	1.330383	0.06729759	0.1642523	0.738506	0.261494
49530	-48.74134	-49.00863	0.2672858	0.08237182	0.2441643	0.780816	0.219184
49531	-47.50093	-48.49752	0.9965978	0.08840874	0.1667471	0.89615	0.10385
49532	-48.26999	-50.46983	2.199838	0.08840874	0.07057608	0.976228	0.0237724
49533	-46.3342	-48.85346	2.519256	0.06644494	0.07057608	0.995766	0.0042342
49534	-45.74925	-47.92967	2.180417	0.06095388	0.1011739	0.995656	0.00434383
49535	-45.94108	-48.8297	2.888621	0.05593202	0.05803268	0.982884	0.017116
49536	-45.51179	-47.81134	2.299549	0.05339167	0.1017838	0.975686	0.0243143
49537	-45.39148	-48.19466	2.803184	0.03977249	0.08343943	0.975686	0.0243143
49538	-45.8962	-48.56124	2.665037	0.03264462	0.1054625	0.975686	0.0243143
49539	-45.3833	-47.92776	2.544453	0.04504723	0.09471504	0.975686	0.0243143
49540	-46.87185	-48.35945	1.487598	0.08062941	0.1331735	0.50106	0.49894
49541	-45.9575	-47.92315	1.965651	0.06285787	0.115715	0.49894	0.50106
49542	-47.40637	-48.29465	0.8882778	0.07777723	0.1905263	0.215416	0.784584
49543	-46.7064	-48.01148	1.305088	0.0729263	0.158853	0.841413	0.158587
49544	-46.61161	-48.84068	2.229069	0.0729263	0.08375149	0.872111	0.127889
49545	-45.77621	-48.22029	2.444079	0.0591777	0.08375149	0.872111	0.127889
49546	-46.10648	-48.52423	2.417745	0.0607856	0.08375149	0.303566	0.696434
49547	-46.13578	-48.66961	2.533831	0.06076467	0.07566845	0.513031	0.486969
49548	-46.0618	-48.52278	2.460978	0.06076467	0.08071429	0.486969	0.513031
49549	-46.13669	-48.55591	2.419216	0.06076467	0.08367086	0.245362	0.754638
49550	-45.70868	-47.79924	2.090555	0.04930193	0.1243615	0.828522	0.171478
49551	-45.97268	-47.8432	1.870522	0.05018878	0.1416398	0.943415	0.0565849
49552	-46.92987	-48.25709	1.327216	0.08071536	0.1468763	0.713702	0.286298
49553	-49.805	-50.60135	0.7963458	0.1213695	0.1468763	0.215443	0.784557
49554	-46.95944	-48.27338	1.313938	0.0808257	0.1479003	0.448158	0.551842
49555	-48.50726	-49.08555	0.5782926	0.06123789	0.2448759	0.725303	0.274697
49556	-46.0852	-47.86436	1.779155	0.05262591	0.1458115	0.373545	0.626455
49557	-47.1157	-48.72917	1.613465	0.08465218	0.1179952	0.764333	0.235667
49558	-47.06675	-48.7185	1.651756	0.08328535	0.1164383	0.500165	0.499835
49559	-48.53778	-48.87985	0.3420691	0.08381687	0.234776	0.850045	0.149955
49560	-48.67593	-49.01586	0.3399218	0.07566044	0.2465282	0.0939454	0.906055
49561	-47.7505	-49.21653	1.466029	0.03192129	0.2129818	0.117547	0.882453
49562	-46.76382	-48.90146	2.137645	0.02893165	0.1573781	0.117547	0.882453
49563	-46.2185	-48.05314	1.834637	0.06741206	0.1205558	0.117547	0.882453
49564	-45.65803	-48.13427	2.476244	0.05667063	0.08444071	0.882453	0.117547
49565	-45.7521	-48.22835	2.476244	0.05667063	0.08444071	0.655046	0.344954
49566	-48.12536	-48.68629	0.5609306	0.08984893	0.2054902	0.0719141	0.928086
49567	-47.54733	-49.10164	1.554307	0.08931895	0.117572	0.0719141	0.928086
49568	-45.78922	-48.49223	2.703011	0.04133178	0.08837379	0.0632456	0.936754
49569	-46.00565	-48.78418	2.778528	0.04607315	0.07647806	0.00240244	0.997598
49570	-45.85102	-47.90874	2.057717	0.05581127	0.117666	0.00346795	0.996532
49571	-46.10402	-48.62466	2.520638	0.03228282	0.117666	0.995905	0.00409466
49572	-45.70114	-48.45787	2.756731	0.03384953	0.096271	0.989421	0.0105785
49573	-46.34189	-49.00486	2.662971	0.02857958	0.1134913	0.989421	0.0105785
49574	-46.0059	-49.03581	3.029909	0.02857958	0.08548236	0.967163	0.0328371
49575	-46.03278	-49.33799	3.305211	0.02857958	0.06668626	0.857056	0.142944
49576	-46.12022	-48.91565	2.795435	0.03095605	0.09849033	0.280846	0.719154
49577	-47.18697	-48.88754	1.70057	0.03253731	0.1893298	0.280846	0.719154
49578	-46.3349	-47.88719	1.55229	0.06577842	0.1466455	0.280846	0.719154
49579	-46.70629	-48.25152	1.545235	0.07746191	0.1321467	0.362316	0.637684
49580	-46.91423	-48.4391	1.524866	0.0816864	0.1287653	0.637684	0.362316
49581	-46.51224	-48.28671	1.774475	0.07344259	0.1180077	0.129136	0.870864
49582	-45.6299	-48.24079	2.610889	0.05424913	0.07787024	0.853203	0.146797
49583	-46.97495	-49.2218	2.246851	0.07663881	0.07864883	0.931663	0.0683369
49584	-50.05748	-52.89238	2.834906	0.08081482	0.04003323	0.0683369	0.931663
49585	-47.60517	-50.3742	2.769031	0.07199386	0.05018276	0.704656	0.295344
49586	-47.85326	-50.72437	2.871109	0.07104988	0.04543423	0.577948	0.422052
49587	-47.32498	-50.1707	2.845715	0.06719123	0.04998607	0.554813	0.445187
49588	-46.96952	-50.13218	3.162659	0.05411545	0.0444304	0.313333	0.686667
49589	-46.37275	-49.00634	2.63359	0.05973634	0.07010274	0.27115	0.72885
49590	-46.54345	-48.47279	1.929333	0.07427514	0.1046726	0.557552	0.442448
49591	-46.45449	-48.35024	1.895752	0.07427514	0.1073045	0.917623	0.0823767
49592	-46.16933	-48.13786	1.968531	0.06942419	0.1073045	0.931063	0.068937
49593	-47.55367	-49.26076	1.70709	0.08752801	0.1073045	0.0178457	0.982154
49594	-45.85874	-48.03028	2.171542	0.05673197	0.1073045	0.00354401	0.996456
49595	-47.17194	-48.68404	1.5121	0.08467959	0.1263161	0.0294857	0.970514
49596	-46.35764	-48.08732	1.72968	0.06992927	0.1260435	0.00222775	0.997772
49597	-45.92732	-47.87371	1.946392	0.04790571	0.1386909	0.997772	0.00222775
49598	-46.15223	-47.99177	1.839542	0.04790571	0.147957	0.00217622	0.997824
49599	-47.70387	-48.43469	0.7308198	0.07886679	0.2039265	0.00217622	0.997824
49600	-48.15686	-48.93114	0.7742755	0.09849025	0.1747011	0.00217622	0.997824
49601	-48.75031	-49.03705	0.2867352	0.09821539	0.221126	0.9978	0.00219958
49602	-49.86069	-49.8695	0.008804824	0.1202121	0.221126	0.9978	0.00219958
49603	-48.94719	-49.2267	0.2795082	0.1050452	0.2132654	0.00348904	0.996511
49604	-47.65622	-48.88357	1.227349	0.04288229	0.2132654	0.631597	0.368403
49605	-47.63701	-48.86436	1.227349	0.04288229	0.2132654	0.106033	0.893967
49606	-46.17968	-48.51027	2.330593	0.0345833	0.1290006	0.510917	0.489083
49607	-46.41616	-47.88249	1.466326	0.06135789	0.1604775	0.759237	0.240763
49608	-47.23365	-48.83556	1.601907	0.08565068	0.1178051	0.416713	0.583287
49609	-45.89079	-47.81368	1.922896	0.05792967	0.1258274	0.382362	0.617638
49610	-45.89717	-48.28369	2.386519	0.03829191	0.1177024	0.222052	0.777948
49611	-46.13693	-47.99107	1.854142	0.06841298	0.1177024	0.881574	0.118426
49612	-46.31475	-47.90339	1.58864	0.06902803	0.1391428	0.881574	0.118426
49613	-46.37137	-47.90473	1.533358	0.06861865	0.1444635	0.714781	0.285219
49614	-47.19398	-48.2215	1.027523	0.07907565	0.1758622	0.748645	0.251355
49615	-45.94258	-47.81207	1.86949	0.05552542	0.1337241	0.286929	0.713071
49616	-47.3248	-48.8457	1.520893	0.03638248	0.1980756	0.238682	0.761318
49617	-46.10741	-48.41626	2.308855	0.03563328	0.1288613	0.761318	0.238682
49618	-45.73277	-48.2768	2.544026	0.05234661	0.08491917	0.37881	0.62119
49619	-49.33559	-51.49548	2.15989	0.09540346	0.06702483	0.578116	0.421884
49620	-45.42107	-48.06108	2.640004	0.04235921	0.0914961	0.865317	0.134683
49621	-45.78926	-47.91439	2.125124	0.06142987	0.1048632	0.924927	0.0750729
49622	-47.9293	-48.83232	0.9030236	0.05345593	0.2257754	0.388955	0.611045
49623	-47.9509	-48.67949	0.7285851	0.06397711	0.2257754	0.611045	0.388955
49624	-46.81774	-48.05204	1.234301	0.0627402	0.1795732	0.388955	0.611045
49625	-45.81835	-47.84873	2.030381	0.06096148	0.1129631	0.821763	0.178237
49626	-45.8417	-47.88702	2.045323	0.0467799	0.1320455	0.781952	0.218048
49627	-45.73929	-47.81004	2.070757	0.04968189	0.1254328	0.710518	0.289482
49628	-45.6372	-48.59198	2.954781	0.03459102	0.08060025	0.796023	0.203977
49629	-45.62956	-48.29147	2.661908	0.04915866	0.08060025	0.517355	0.482645
49630	-45.72885	-48.77378	3.044929	0.03764755	0.06991311	0.547164	0.452836
49631	-45.77509	-47.80672	2.031626	0.05407671	0.122238	0.452836	0.547164
49632	-45.87452	-47.92318	2.048652	0.06351754	0.1082379	0.963697	0.0363028
49633	-45.88919	-48.74966	2.860464	0.05510673	0.06059614	0.914183	0.085817
49634	-46.83986	-49.66812	2.828259	0.05700537	0.06059614	0.0304015	0.969598
49635	-46.10971	-48.90847	2.798755	0.05013109	0.0700845	0.136774	0.863226
49636	-45.55473	-48.36066	2.805934	0.04485565	0.0761885	0.623058	0.376942
49637	-45.73776	-47.80847	2.070709	0.05822231	0.1133392	0.793073	0.206927
49638	-47.35108	-48.39234	1.04126	0.05822231	0.204624	0.506403	0.493597
49639	-48.23884	-49.40445	1.16561	0.1010351	0.1370139	0.506403	0.493597
49640	-49.25967	-49.30441	0.04474357	0.1010351	0.2412293	0.882584	0.117416
49641	-47.97704	-48.94857	0.9715254	0.09725561	0.1583148	0.29969	0.70031
49642	-48.41851	-50.07373	1.655222	0.09725561	0.1011482	0.330927	0.669073
49643	-48.2498	-49.6085	1.358696	0.09912773	0.1228696	0.0118582	0.988142
49644	-49.8298	-49.91718	0.08738779	0.1212575	0.212302	0.988142	0.0118582
49645	-47.49095	-48.36289	0.871945	0.08300318	0.1850884	0.988142	0.0118582
49646	-46.86648	-48.19543	1.328954	0.05349052	0.1850884	0.957488	0.0425125
49647	-45.49756	-47.92398	2.426421	0.05349052	0.09204556	0.957488	0.0425125
49648	-45.49712	-48.32464	2.827522	0.0364761	0.08670307	0.981405	0.0185954
49649	-45.46958	-48.4505	2.980919	0.0364761	0.07590073	0.979666	0.0203341
49650	-45.84216	-47.77067	1.928508	0.06001594	0.1225065	0.899346	0.100654
49651	-46.17266	-47.96096	1.788304	0.04832127	0.1517871	0.995819	0.0041814
49652	-46.55182	-48.46868	1.916859	0.03726773	0.1598041	0.0162981	0.983702
49653	-47.71182	-49.0648	1.352988	0.03726773	0.2122718	0.818389	0.181611
49654	-46.63951	-48.95527	2.315763	0.02886105	0.1418915	0.181611	0.818389
49655	-46.77784	-48.96257	2.184731	0.02886105	0.1533552	0.614982	0.385018
49656	-46.27769	-48.93028	2.652592	0.0296761	0.1121074	0.564383	0.435617
49657	-45.70297	-48.59399	2.891024	0.03566173	0.08342264	0.564383	0.435617
49658	-45.65663	-48.85328	3.196649	0.03566173	0.06293702	0.829297	0.170703
49659	-45.86363	-49.02585	3.162214	0.03724427	0.06293702	0.514745	0.485255
49660	-45.82753	-48.911	3.083475	0.03498041	0.07121151	0.514745	0.485255
49661	-45.74684	-48.85917	3.112329	0.04064049	0.06162654	0.612301	0.387699
